GiftId,TripId
50580,14
94149,14
92013,14
65462,14
13245,15
14612,15
32200,15
52414,15
63273,15
4123,15
23471,15
49473,15
8798,15
46935,15
59804,15
4754,15
95891,15
8221,15
57434,15
47484,15
19947,15
63689,15
95862,15
47954,15
687,15
87957,16
13876,16
64592,16
64604,16
70590,16
77069,16
56150,16
61436,16
36573,16
36600,16
55302,16
31096,16
87532,16
66855,16
15100,16
21923,16
26488,16
12337,16
42432,16
68780,16
15680,16
72775,16
13390,16
93996,16
74094,17
31321,17
36259,17
67195,17
14859,17
5869,17
45694,17
34649,17
30863,17
44520,17
68312,17
40414,17
48150,17
18854,17
62837,17
33899,17
36627,17
37431,18
77297,18
79890,18
75135,18
34713,18
54938,18
31730,18
68974,18
68948,18
51385,18
15333,18
82995,18
12432,18
38790,18
61187,18
99301,18
67659,18
74403,18
39720,18
51778,18
19941,18
51725,18
257,18
14852,18
76394,19
28875,19
11427,19
41619,19
67529,19
37110,19
3104,19
98435,19
61364,19
53976,19
43675,19
33413,19
29006,19
33737,19
71056,19
8249,19
26300,19
29687,19
67565,20
67913,20
77786,20
14578,20
38279,20
36782,20
72898,20
33472,20
77688,20
58755,20
32123,20
30515,20
5644,20
41800,20
43692,20
49582,20
50812,20
83649,20
8815,20
59476,20
11895,20
87687,20
43522,20
16963,20
88212,20
90814,21
57743,21
69175,21
21280,21
17359,21
26960,21
35147,21
63080,21
86358,21
40774,21
92707,21
66501,21
87392,21
6266,21
51370,21
61748,21
68995,21
70807,21
54583,21
51157,21
94481,22
60549,22
17011,22
81933,22
43796,22
68581,22
22194,22
45656,22
20157,22
59825,22
15548,22
34527,22
74000,22
87043,22
27903,22
36144,22
88618,22
50343,22
83794,22
94332,22
86070,22
54419,23
93692,23
37922,23
68814,23
85859,23
23823,23
53893,23
69901,23
22409,23
97491,23
7499,23
90769,23
8512,23
32247,23
45004,23
29907,23
26772,23
29373,23
88750,23
5808,23
84358,23
59054,24
36741,24
22411,24
59672,24
24860,24
33498,24
80071,24
20952,24
70374,24
89215,24
123,24
79519,24
6054,24
62386,24
20883,24
50489,25
32542,25
93471,25
63355,25
78768,25
93872,25
16434,25
55580,25
38247,25
46903,25
59710,25
44009,25
86120,25
46513,25
70005,25
14605,25
14636,25
94539,25
79751,25
64006,26
61462,26
40301,26
99785,26
9931,26
94288,26
32424,26
59982,26
88380,26
34239,26
4280,26
91562,26
20890,26
33839,26
52533,26
40622,26
49918,27
53649,27
46116,27
67268,27
18216,27
41804,27
47672,27
33521,27
7870,27
64062,27
67421,27
36236,27
87472,27
35870,27
74767,27
55346,27
9799,27
63815,27
36377,27
59914,27
39053,27
34325,27
90773,27
72915,27
72468,27
8165,28
51427,28
72991,28
54154,28
81172,28
39978,28
374,28
73381,28
26916,28
61109,28
20699,28
54150,28
1490,28
11609,28
52239,28
89982,28
8592,28
31210,28
3783,28
84268,29
6907,29
97293,29
47723,29
40759,29
22068,29
60585,29
85742,29
5393,29
92800,29
60182,29
30127,29
5635,29
39554,29
99662,30
98642,30
66834,30
17919,30
13328,30
70455,30
57763,30
26208,30
51689,30
65336,30
98921,30
10315,30
42676,30
23807,30
18496,30
88014,30
76777,30
82828,30
88963,30
2715,30
30110,30
46224,30
68100,30
59196,30
46191,30
65277,31
58878,31
50053,31
65017,31
99181,31
25761,31
63325,31
78635,31
35224,31
31902,31
14228,31
75200,31
86529,31
92822,31
65472,31
94388,31
52416,31
66788,31
72655,31
4616,31
79455,31
47391,32
55997,32
96665,32
21875,32
5052,32
88424,32
26191,32
70979,32
63312,32
42777,32
9195,32
7473,32
24186,32
51374,32
80094,32
65106,32
50380,32
6279,32
49812,32
63069,32
17391,32
67590,32
51970,32
35915,32
26111,32
27429,32
63416,32
14174,32
45055,32
3787,32
76464,32
19531,33
63546,33
85184,33
41034,33
39883,33
50054,33
14146,33
52778,33
32910,33
28111,33
39968,33
86978,33
72396,33
63506,33
84805,33
28572,33
27153,33
50100,33
34253,33
87763,33
64922,34
83815,34
38230,34
35624,34
33137,34
60931,34
50557,34
74317,34
7286,34
94571,34
28247,34
64686,34
97000,34
82259,34
42742,34
75308,34
9080,34
11997,34
78772,34
11967,34
38672,34
70347,34
10694,34
2157,34
22323,34
33669,34
26068,35
3144,35
24110,35
76277,35
27352,35
57875,35
1618,35
47786,35
2764,35
57259,35
99535,35
93721,35
48980,35
68617,35
16458,35
41133,35
57154,35
95067,35
72217,36
2614,36
53584,36
11790,36
7720,36
47530,36
82869,36
84298,36
69505,36
66142,36
66854,36
10888,36
45594,36
10685,36
28437,36
1866,36
64342,36
31408,36
39971,36
570,37
9266,37
35506,37
50731,37
74316,37
79019,37
65262,37
88006,37
75376,37
61480,37
39026,37
46743,37
58636,37
77663,37
199,37
67314,37
60156,37
7715,37
94581,37
15059,37
21550,37
37063,37
27598,37
86850,38
80572,38
62830,38
30351,38
75945,38
16835,38
7362,38
39517,38
52238,38
54995,38
45228,38
53462,38
86007,38
19586,38
40196,38
56433,38
44357,38
28744,39
90611,39
72737,39
58968,39
49504,39
36849,39
53226,39
19026,39
1659,39
14171,39
34528,39
15502,39
74255,39
45725,39
46622,39
39353,39
68330,39
21757,39
17181,39
81226,39
37802,39
41964,39
28102,39
28280,39
74544,40
89571,40
46189,40
56846,40
14151,40
55026,40
61127,40
91841,40
87048,40
92592,40
40427,40
46411,40
71584,40
54006,40
20481,40
76676,40
10196,41
98547,41
36024,41
22714,41
92899,41
50730,41
60647,41
85418,41
32956,41
99254,41
24321,41
21307,41
23150,41
36731,41
86264,41
19071,41
23054,41
68207,41
6227,41
79414,41
46670,41
14271,41
69820,42
89875,42
21174,42
49156,42
65820,42
15154,42
89216,42
47104,42
44442,42
14514,42
82046,42
88273,42
69526,42
74421,42
85131,43
48816,43
25461,43
31936,43
67173,43
87564,43
862,43
53866,43
65126,43
5362,43
44217,43
81722,43
65735,43
41569,43
91719,43
63803,43
63142,43
71308,43
81607,43
76677,43
43827,43
8333,43
85463,43
75069,43
5621,43
23493,43
22120,43
3159,43
40039,43
57717,43
43621,43
2266,44
69946,44
51895,44
6566,44
3458,44
10019,44
86451,44
95890,44
98429,44
66883,44
54684,44
87892,44
67621,44
59838,44
96140,44
81961,44
18781,44
98707,44
16368,44
5536,44
15942,44
54307,44
74681,45
28510,45
93911,45
76363,45
28116,45
19279,45
60021,45
5084,45
18809,45
38761,45
32286,45
49732,45
99400,45
19668,45
69124,45
49773,45
38733,45
90589,45
56788,45
40730,45
77509,45
11560,45
23315,45
77777,45
49650,45
3367,45
56680,45
70133,45
9711,45
93508,45
41007,46
30630,46
46299,46
9004,46
66518,46
78212,46
9247,46
24339,46
19148,46
63394,46
22116,46
7991,46
38471,46
99651,46
50,46
52747,46
59959,46
59850,46
48423,47
95205,47
32038,47
87598,47
4670,47
4334,47
60253,47
4774,47
11473,47
34047,47
43028,47
36537,47
11358,47
78066,47
39182,47
52879,48
12083,48
87079,48
67758,48
62080,48
23726,48
97789,48
27140,48
93116,48
19504,48
94642,48
79550,48
17509,48
64044,48
90827,48
78994,48
72933,48
53647,48
22163,48
63916,48
77109,48
81032,48
13169,48
57794,48
75593,48
47178,48
41790,48
33068,48
16816,48
30531,48
71636,49
85902,49
18647,49
75301,49
7712,49
40740,49
42152,49
1690,49
85924,49
34735,49
70178,49
39389,49
45738,49
26159,49
27100,49
77238,49
9296,49
42208,49
8992,49
80594,49
26158,49
15838,49
96401,49
61451,49
59602,49
43961,50
61233,50
78830,50
92113,50
33136,50
17171,50
62487,50
85110,50
92128,50
92132,50
3766,50
50311,50
47095,50
35390,50
99035,50
29918,50
86185,50
42204,50
95260,50
16010,50
2895,50
28138,50
92853,50
78721,51
90138,51
44708,51
25180,51
3986,51
30575,51
9436,51
49102,51
86411,51
83442,51
28016,51
94567,51
77172,51
4538,51
86525,51
74959,51
55798,51
89732,51
39795,51
52804,51
43691,51
33537,51
52666,51
85480,51
22235,51
12472,51
30585,51
99695,51
20611,51
23881,51
14371,51
59218,51
73300,51
27964,51
73537,51
66875,51
53590,52
22621,52
85222,52
29387,52
31398,52
55329,52
45714,52
73995,52
67130,52
50461,52
21026,52
11745,52
39569,52
81970,52
85568,52
43820,52
3098,52
57555,52
96496,52
86418,52
17414,52
12129,53
62881,53
81632,53
94489,53
82539,53
67785,53
34782,53
78211,53
75236,53
4851,53
11564,53
41582,53
74121,53
32316,53
52481,53
62590,53
45696,53
29185,53
80990,53
87535,53
13213,53
81966,54
40687,54
42700,54
55317,54
62854,54
45604,54
56773,54
64678,54
45533,54
43232,54
29080,54
15246,54
30638,54
33844,54
73948,54
22504,54
65712,54
3242,54
96942,54
89832,54
78094,54
41583,54
14709,55
57997,55
90530,55
4004,55
24792,55
12068,55
43252,55
80823,55
47065,55
64704,55
17113,55
43370,55
42667,55
3295,55
20838,55
28994,55
16824,55
79994,55
58021,55
47105,55
39241,56
98515,56
60703,56
50086,56
82481,56
31638,56
73331,56
50533,56
48111,56
87095,56
19525,56
7746,56
1864,56
25525,56
51551,56
65487,56
16804,56
84232,56
16283,56
20749,56
77857,56
26051,56
87520,56
99067,57
99702,57
40269,57
31565,57
42952,57
72758,57
13579,57
32082,57
18258,57
77129,57
63582,57
66657,57
13531,57
64915,57
60124,57
45618,58
45874,58
20015,58
30869,58
85543,58
98658,58
50363,58
36633,58
42819,58
96351,58
5135,58
28453,58
8925,58
75440,58
85717,58
83707,58
98901,58
39721,58
4864,58
54690,58
54535,58
35096,58
7749,58
75036,58
85884,59
30390,59
64151,59
54558,59
84561,59
55744,59
4556,59
340,59
73235,59
58985,59
45652,59
41199,59
23635,59
16422,59
18129,59
2347,59
29544,60
92791,60
60880,60
17753,60
21567,60
95395,60
19514,60
53736,60
9481,60
14871,60
34264,60
18656,60
19901,60
7036,60
95194,60
84593,60
31761,60
51462,60
90303,60
73685,60
57830,60
75719,60
79564,60
8026,60
40616,60
78351,60
61239,60
86601,60
12280,60
82406,60
81787,60
16982,61
30379,61
36698,61
95015,61
64829,61
45232,61
8859,61
4014,61
3642,61
88476,61
82707,61
50987,61
94935,61
24999,61
804,61
84782,61
89834,61
37968,61
49882,61
8472,61
29421,61
86657,61
45177,61
67667,61
44470,61
99657,62
41609,62
47818,62
53905,62
34536,62
45548,62
35623,62
87099,62
82617,62
73384,62
90608,62
16378,62
34445,62
13292,62
16127,62
85544,62
70395,62
95431,62
72566,62
1586,63
437,63
3875,63
49034,63
65133,63
4350,63
96476,63
46489,63
13529,63
56813,63
74166,63
5747,63
48898,63
8977,63
18335,63
24423,63
54628,63
50985,63
65250,63
10776,63
48291,63
32250,63
81545,63
40634,64
5961,64
79734,64
57425,64
32707,64
2817,64
37853,64
54663,64
17035,64
81833,64
61931,64
78765,64
871,64
259,64
57516,64
59607,64
81680,64
24738,64
7120,64
51952,65
14998,65
17620,65
265,65
3449,65
95915,65
46114,65
71732,65
32019,65
48137,65
99045,65
8823,65
80585,65
32652,65
95500,65
69801,65
69551,65
36221,65
43803,65
37350,65
36743,65
31189,65
83738,65
76687,65
41009,65
30666,65
99817,65
50096,65
13399,66
34128,66
2558,66
32077,66
51934,66
83933,66
77844,66
95318,66
26323,66
79206,66
70508,66
73908,66
4609,66
52163,66
30600,66
3160,66
94146,66
87993,66
79051,66
68749,66
33982,66
78992,66
88707,66
36482,66
50980,66
35000,66
62098,67
76587,67
89512,67
75335,67
53162,67
84790,67
56142,67
20132,67
37535,67
97390,67
80104,67
24840,67
61286,67
52292,67
47734,67
37256,67
74617,67
8923,67
13933,67
6397,67
26724,67
88185,67
16219,67
85105,67
30604,67
59887,67
67714,67
42753,67
75406,68
63078,68
23845,68
91724,68
66885,68
2491,68
73211,68
90315,68
61728,68
97369,68
28619,68
12584,68
4442,68
22299,68
72565,68
99873,68
20615,68
46279,68
89102,68
14128,68
38377,68
48487,68
18770,68
67459,68
17220,68
98765,68
79405,68
52473,68
44379,68
17942,69
49776,69
63332,69
23111,69
84979,69
96418,69
41952,69
48381,69
58884,69
16110,69
21577,69
79898,69
16839,69
67754,69
13199,69
40467,69
3811,69
85652,69
67399,69
3094,69
46698,69
15921,69
15415,70
65986,70
37464,70
18499,70
58386,70
46492,70
90610,70
15822,70
82799,70
60325,70
72618,70
42497,70
30813,70
42861,70
29159,70
6674,70
31089,70
32559,70
22459,70
34357,71
9920,71
74455,71
52945,71
66822,71
83134,71
88551,71
61557,71
3568,71
47113,71
45102,71
84780,71
82907,71
6886,71
15994,71
70485,71
24651,71
40483,71
85892,71
76867,71
78655,71
33802,71
3291,72
67084,72
40699,72
71802,72
30343,72
97542,72
50971,72
95893,72
43489,72
210,72
74115,72
18069,72
4397,72
18646,72
67054,72
58905,72
60963,72
86072,72
62679,72
18306,72
70398,73
92022,73
81330,73
79184,73
14735,73
88739,73
31649,73
79946,73
60178,73
53687,73
50719,73
50560,73
52557,73
53295,73
70092,73
10281,73
53192,73
549,73
99728,73
33761,73
51824,74
95928,74
21122,74
56601,74
1386,74
92993,74
47094,74
39421,74
14506,74
93291,74
91299,74
86666,74
34450,74
82857,74
3490,74
56404,74
95070,74
22189,74
86546,74
44091,74
16677,74
13634,74
42815,74
3509,74
5646,74
82458,74
41335,74
5070,74
19811,74
27065,74
26183,74
40632,74
12452,74
11979,74
902,74
46315,74
72367,74
49336,74
5601,75
86943,75
75281,75
19826,75
65070,75
18503,75
41168,75
56339,75
22428,75
62561,75
52491,75
91300,75
8420,75
4505,75
6159,75
76106,75
52518,75
57187,75
7768,75
32574,75
750,75
83608,75
25604,75
25014,75
44975,75
62107,75
23224,76
45574,76
29302,76
96169,76
47350,76
46250,76
49556,76
54345,76
37984,76
26560,76
26562,76
58734,76
51906,76
54840,76
60103,76
35577,76
81053,76
83752,76
51015,76
17812,76
39474,76
1531,76
19107,76
81080,76
52026,76
12274,76
91212,76
40056,76
50783,76
19246,76
29095,77
80685,77
89513,77
77950,77
91134,77
65003,77
87387,77
69218,77
69017,77
26691,77
64806,77
11870,77
85227,77
1131,77
59708,77
48694,77
63403,77
92698,77
6205,77
14066,77
11288,77
53849,78
85553,78
67713,78
83583,78
66248,78
87590,78
64903,78
34094,78
99260,78
34,78
54400,78
45338,78
15808,78
27363,78
74696,78
28164,78
79233,78
67669,78
13295,79
16743,79
87884,79
53958,79
30297,79
60361,79
69236,79
36988,79
19998,79
48153,79
16271,79
70785,79
13601,79
4730,79
81222,79
87025,79
5142,79
60581,79
25467,79
43343,80
523,80
81342,80
51220,80
50622,80
96477,80
66262,80
5056,80
69133,80
71796,80
89280,80
97834,80
92271,80
63967,80
31394,80
81099,80
15566,80
90772,80
22985,80
74250,80
10394,80
16204,80
80507,80
1969,80
66331,80
67256,80
3982,80
92169,81
30689,81
3332,81
49224,81
51023,81
19653,81
56543,81
2630,81
42169,81
97693,81
80335,81
95922,81
82224,81
12148,81
17387,81
72665,81
54225,81
32894,81
72767,81
93551,81
53087,82
50920,82
72269,82
50625,82
20020,82
1083,82
832,82
18863,82
6900,82
11903,82
45053,82
92658,82
16967,82
88235,82
50240,82
59570,82
69075,82
24483,82
19311,82
10925,82
40564,82
74953,83
28063,83
32852,83
9340,83
43978,83
8677,83
82311,83
54774,83
81554,83
21844,83
84884,83
80191,83
71591,83
98359,83
85586,83
76784,83
41259,83
92019,83
25131,83
84208,83
96738,83
62201,83
31132,84
3222,84
1606,84
97751,84
9479,84
96802,84
51240,84
13486,84
19407,84
69930,84
12499,84
65540,84
68363,84
11965,84
33217,84
6076,84
18131,84
21290,85
26816,85
18247,85
8534,85
18563,85
56194,85
42945,85
54028,85
58215,85
88348,85
8232,85
78577,85
84192,85
24834,85
86306,85
12396,85
83908,85
153,85
95062,85
48717,85
79581,85
99415,85
24409,85
26857,85
18269,85
63949,85
46534,85
74871,85
64345,86
58300,86
33832,86
24745,86
49288,86
75736,86
26482,86
73311,86
79164,86
8106,86
63927,86
54272,86
83757,86
1561,86
52098,86
20612,86
81865,86
56388,86
96305,86
89578,86
43871,86
62252,86
4555,86
62675,86
75436,86
7072,86
6089,86
37799,86
31177,86
26858,86
1300,87
59975,87
62404,87
59457,87
13081,87
10522,87
85875,87
15678,87
75166,87
36802,87
36989,87
21183,87
66074,87
45824,87
4093,88
56857,88
33267,88
70998,88
72741,88
82739,88
59183,88
77718,88
76485,88
98938,88
94145,88
18378,88
63286,88
25956,88
90500,88
78883,88
65959,89
58124,89
41107,89
89363,89
7015,89
59820,89
95407,89
98809,89
45693,89
1088,89
76118,89
24764,89
95769,89
72922,89
31138,89
77056,89
98982,89
60,89
95567,89
21901,89
88316,89
95491,89
37293,89
33805,89
35848,90
87323,90
43040,90
30245,90
22949,90
9788,90
39155,90
43876,90
74087,90
35216,90
95925,90
18764,90
480,90
57804,90
19721,90
24654,90
24424,90
15601,90
34296,91
8641,91
26076,91
71021,91
50360,91
91508,91
28816,91
41003,91
59078,91
77832,91
5402,91
40040,91
4025,91
89219,91
83104,91
76124,91
45426,91
89011,91
44135,91
94309,91
4957,91
91326,91
91727,91
24606,91
64846,91
91102,91
92773,91
42731,91
15948,91
57143,91
69734,91
83047,91
81556,92
9254,92
43893,92
10908,92
93107,92
23354,92
666,92
33041,92
36367,92
86069,92
98610,92
66214,92
94925,92
5461,92
77323,92
7077,92
54099,92
45063,92
46142,92
21905,92
33297,92
26203,92
11627,92
59181,92
37020,92
52032,92
58747,92
14273,92
70319,92
66716,92
27212,93
91941,93
92383,93
77914,93
66169,93
41541,93
37185,93
43931,93
85439,93
62454,93
94104,93
23870,93
42383,93
76579,93
44493,93
42864,93
70481,93
83722,93
30448,93
77482,93
95939,93
46445,94
13400,94
47508,94
62360,94
33750,94
96432,94
89277,94
54643,94
57712,94
9518,94
36795,94
64325,94
20572,94
76695,94
89150,94
64558,94
76556,94
31224,94
80564,94
54232,94
85597,94
8259,94
24737,94
6108,94
18785,94
11951,94
4293,94
88734,94
63988,94
6915,94
47075,94
76618,95
38573,95
39332,95
4740,95
75053,95
63232,95
62605,95
1241,95
96274,95
65688,95
14659,95
94455,95
58338,95
30660,95
23815,95
95703,95
68603,95
63971,95
66356,95
51544,95
67350,95
6441,95
6669,95
90984,95
53558,96
80382,96
42734,96
75556,96
74169,96
96426,96
99813,96
27135,96
47399,96
19761,96
24858,96
69513,96
9058,96
46938,96
26777,97
64620,97
28836,97
31662,97
82251,97
10145,97
93431,97
21955,97
6365,97
82372,97
77727,97
85124,97
62630,97
13551,97
50378,97
24331,97
2216,97
21821,97
71660,97
54068,97
5649,97
87870,97
90939,97
80761,97
50610,97
37521,97
78514,97
49375,98
27668,98
77104,98
55755,98
27264,98
79198,98
52617,98
56472,98
40920,98
10027,98
56123,98
1018,98
13682,98
36135,98
3463,98
69488,98
66159,98
65962,98
98708,98
33820,98
95645,98
9949,98
33971,98
59282,99
61363,99
75752,99
5498,99
70393,99
17317,99
74610,99
45211,99
6926,99
39160,99
74475,99
91629,99
61425,99
98826,99
91786,99
83781,99
5796,99
75969,99
14072,99
49105,99
56812,99
27897,100
79885,100
86260,100
62631,100
88756,100
16167,100
59134,100
64945,100
87083,100
91244,100
72697,100
84808,100
89180,100
68990,100
98001,100
5398,100
92887,100
15617,100
94702,100
48271,100
58017,100
41844,100
14248,101
87100,101
98744,101
1768,101
84712,101
36143,101
12125,101
95804,101
34326,101
85020,101
4095,101
49737,101
23356,101
59652,101
1435,101
92977,101
57823,101
95805,102
64792,102
318,102
49197,102
64420,102
71351,102
48416,102
8588,102
55620,102
40777,102
45734,102
73696,102
21273,102
78711,102
80698,102
61565,102
85542,102
58450,102
57789,102
6936,102
40048,102
25789,102
46204,102
46644,102
43477,103
44453,103
89958,103
17412,103
15895,103
21274,103
4994,103
62119,103
99248,103
74207,103
44308,103
13125,103
92083,103
62594,103
42116,103
68473,103
27756,103
23818,103
2728,103
91840,103
99790,103
36290,103
3752,104
49929,104
66768,104
93238,104
66084,104
33369,104
81771,104
68442,104
97459,104
1687,104
89035,104
86758,104
48280,104
19948,104
75649,104
97320,104
99121,104
74047,104
63836,104
98496,104
79218,104
38253,104
40799,104
9325,105
26548,105
7339,105
9987,105
90426,105
93180,105
31119,105
48393,105
97076,105
17288,105
22075,105
31955,105
95383,105
10602,105
67505,105
92173,105
69134,105
34008,105
69346,105
32393,105
45033,105
75518,106
93556,106
63639,106
95023,106
94390,106
66413,106
91681,106
66056,106
98548,106
72797,106
4830,106
66279,106
63057,106
21884,106
77360,106
86105,106
63889,106
47946,106
16398,106
2414,106
39171,107
99829,107
97586,107
48440,107
31616,107
35601,107
23211,107
18065,107
36172,107
33632,107
33811,107
17282,107
25884,107
29189,107
56067,107
97897,107
68785,107
99649,107
51782,108
31891,108
50704,108
75192,108
11355,108
13472,108
46011,108
15600,108
82463,108
66752,108
67175,108
23768,108
51342,108
36923,108
2918,108
418,108
47751,108
89585,108
41041,109
46894,109
19369,109
95151,109
37050,109
77706,109
49463,109
16808,109
2188,109
99776,109
92789,109
67830,109
74215,109
10637,109
82737,109
27991,109
77062,109
56931,109
56899,109
21012,110
23936,110
10190,110
50831,110
43450,110
36120,110
37281,110
29046,110
76708,110
39279,110
40218,110
83166,110
72945,110
31172,110
85314,110
36040,110
39394,110
74876,111
27126,111
40494,111
38516,111
35691,111
10017,111
74432,111
96698,111
90715,111
85012,111
20155,111
20597,111
2541,111
33360,111
42930,111
1136,111
73117,111
46180,111
3353,111
22979,111
59603,111
49039,111
49325,111
62129,112
82953,112
99430,112
62936,112
55423,112
67184,112
15774,112
29745,112
1108,112
35293,112
72380,112
82937,112
50160,112
93543,112
21636,112
1510,112
50692,112
95458,113
79672,113
56493,113
77194,113
78008,113
89655,113
24143,113
12564,113
85774,113
90997,113
28905,113
54776,113
52498,113
4921,113
65626,113
94553,113
83602,113
44026,113
94651,113
85945,113
3393,113
83341,114
76841,114
81450,114
68547,114
43344,114
43822,114
83638,114
7459,114
84764,114
79320,114
82581,114
93147,114
27450,114
86669,114
28578,114
58296,115
61487,115
7901,115
76321,115
33978,115
131,115
63413,115
34025,115
48376,115
89106,115
54317,115
16716,115
69216,115
99228,115
42711,115
85534,115
92646,115
314,115
30949,115
15384,115
36521,116
99521,116
22114,116
11860,116
47074,116
53679,116
13342,116
36136,116
29960,116
47082,116
83035,116
33219,116
21532,116
19469,116
25753,116
7510,116
84198,116
52459,116
34932,116
71876,116
64621,116
73182,116
67854,116
88570,116
76272,116
58965,116
38980,116
82854,116
24066,116
11027,116
58540,116
70874,116
39533,117
52995,117
14359,117
28015,117
17299,117
47098,117
43235,117
98132,117
74382,117
7760,117
27334,117
20907,117
66285,117
31492,117
27517,117
81191,117
40501,117
84135,117
51763,118
46355,118
84861,118
76316,118
64016,118
8197,118
80301,118
18327,118
96651,118
51033,118
87961,118
14944,118
88013,118
58455,118
15198,118
75861,118
11081,118
776,118
68464,118
61882,119
97612,119
70113,119
69905,119
26984,119
56655,119
8848,119
96173,119
40256,119
38479,119
11863,119
4111,119
8795,119
60758,119
59568,119
96986,119
62264,119
66970,119
28088,119
21770,120
97101,120
92825,120
74602,120
85260,120
83689,120
40714,120
47430,120
32,120
81465,120
39713,120
45003,120
48995,120
78506,120
74141,120
64787,120
66621,120
44203,120
42329,120
29823,120
65494,120
83763,120
12182,120
70880,120
89533,120
87247,120
89019,120
38359,120
44920,120
67297,120
16426,121
62828,121
32287,121
15012,121
40116,121
91104,121
74012,121
82379,121
10538,121
61370,121
21721,121
70638,121
88696,121
78764,121
51599,121
31718,121
44150,121
45719,121
5129,121
66371,121
32799,121
27250,121
93531,121
60007,121
11151,121
11348,122
29512,122
73087,122
433,122
75366,122
1026,122
13454,122
43851,122
18981,122
42619,122
10699,122
69652,122
14037,122
15932,122
24385,122
82736,122
13500,122
62443,122
88927,122
71571,122
81110,122
83283,122
54414,122
19424,122
40569,122
70088,122
64165,122
54318,123
48136,123
24970,123
14739,123
32771,123
65767,123
32055,123
4206,123
17440,123
1181,123
36621,123
54212,123
83114,123
33653,123
62808,123
18765,123
20857,123
80181,123
47923,124
5432,124
54494,124
79910,124
49774,124
31115,124
57511,124
33402,124
78243,124
73759,124
16461,124
53907,124
98886,124
