GiftId,TripId
63803,28
41569,28
91719,28
65735,28
81722,28
44217,28
22120,28
23493,28
5621,28
75069,28
85463,28
8333,28
43827,28
76677,28
81607,28
43621,28
57717,28
40039,28
3159,28
86451,28
10019,28
3458,28
6566,28
51895,28
69946,28
2266,28
59838,28
67621,28
87892,28
54684,28
66883,28
98429,28
95890,28
15942,28
5536,28
16368,28
98707,28
18781,28
81961,28
96140,29
76363,29
93911,29
28510,29
74681,29
54307,29
99400,29
49732,29
32286,29
38761,29
18809,29
5084,29
60021,29
19279,29
28116,29
40730,29
56788,29
90589,29
38733,29
49773,29
69124,29
19668,29
56680,29
3367,29
49650,29
77777,29
23315,29
11560,29
77509,29
9004,29
46299,29
30630,29
41007,29
93508,29
9711,29
70133,29
22116,29
63394,29
19148,29
24339,29
9247,29
78212,30
66518,30
59850,30
59959,30
52747,30
50,30
99651,30
38471,30
7991,30
4774,30
60253,30
4334,30
4670,30
87598,30
32038,30
95205,30
48423,30
78066,30
11358,30
36537,30
43028,30
34047,30
11473,30
87079,30
12083,30
52879,30
39182,30
94642,31
19504,31
93116,31
27140,31
97789,31
23726,31
62080,31
67758,31
13169,31
81032,31
77109,31
63916,31
22163,31
53647,31
72933,31
78994,31
90827,31
64044,31
17509,31
79550,31
30531,31
16816,31
33068,31
41790,31
47178,31
75593,31
57794,31
85924,31
1690,31
42152,31
40740,31
7712,31
75301,31
18647,31
85902,31
71636,31
27100,31
26159,31
45738,31
39389,31
70178,31
34735,31
8992,31
42208,32
9296,32
77238,32
61451,32
96401,32
15838,32
26158,32
80594,32
92128,32
85110,32
62487,32
17171,32
33136,32
92113,32
78830,32
61233,32
43961,32
59602,32
35390,32
47095,32
50311,32
3766,32
92132,32
28138,32
92853,32
2895,32
16010,32
95260,32
42204,32
86185,32
29918,32
99035,32
3986,32
25180,32
44708,32
90138,32
78721,32
28016,32
83442,32
86411,32
49102,32
9436,32
30575,33
52804,33
39795,33
55798,33
89732,33
74959,33
86525,33
4538,33
77172,33
94567,33
52666,33
33537,33
43691,33
22235,33
85480,33
99695,33
30585,33
12472,33
66875,33
73537,33
27964,33
73300,33
59218,33
14371,33
23881,33
20611,33
85222,33
22621,33
53590,33
45714,33
55329,33
31398,33
29387,33
11745,33
21026,33
50461,33
67130,33
73995,33
3098,33
43820,33
85568,33
81970,33
39569,33
17414,34
86418,34
96496,34
57555,34
67785,34
82539,34
94489,34
81632,34
62881,34
12129,34
4851,34
75236,34
78211,34
34782,34
87535,34
80990,34
29185,34
45696,34
62590,34
52481,34
32316,34
74121,34
41582,34
11564,34
62854,34
55317,34
42700,34
40687,34
81966,34
13213,34
30638,34
15246,35
29080,35
43232,35
45533,35
64678,35
56773,35
45604,35
96942,35
3242,35
65712,35
22504,35
73948,35
33844,35
4004,35
90530,35
57997,35
14709,35
41583,35
78094,35
89832,35
64704,35
47065,35
80823,35
43252,35
12068,35
24792,35
20838,35
3295,35
42667,35
43370,35
17113,35
39241,35
47105,35
58021,35
79994,35
16824,36
28994,36
48111,36
50533,36
73331,36
31638,36
82481,36
50086,36
60703,36
98515,36
25525,36
1864,36
7746,36
19525,36
87095,36
84232,36
16804,36
65487,36
51551,36
99702,36
99067,36
87520,36
26051,36
77857,36
20749,36
16283,36
13579,36
72758,36
42952,36
31565,36
40269,36
13531,36
66657,37
63582,37
77129,37
18258,37
32082,37
98658,37
85543,37
30869,37
20015,37
45874,37
45618,37
60124,37
64915,37
83707,37
85717,37
75440,37
8925,37
28453,37
5135,37
96351,37
42819,37
36633,37
50363,37
7749,37
35096,37
54535,37
54690,37
4864,37
39721,37
98901,37
85884,37
75036,37
4556,37
55744,38
84561,38
54558,38
64151,38
30390,38
23635,38
41199,38
45652,38
58985,38
73235,38
340,38
92791,38
29544,38
2347,38
18129,38
16422,38
53736,38
19514,38
95395,38
21567,38
17753,38
60880,38
18656,38
34264,38
14871,38
9481,38
31761,38
84593,38
95194,38
7036,38
19901,39
8026,39
79564,39
75719,39
57830,39
73685,39
90303,39
51462,39
12280,39
86601,39
61239,39
78351,39
40616,39
45232,39
64829,39
95015,39
36698,39
30379,39
16982,39
81787,39
82406,39
50987,39
82707,39
88476,39
3642,39
4014,39
8859,39
804,39
24999,39
94935,39
86657,39
29421,39
8472,39
49882,39
37968,39
89834,39
84782,39
44470,39
67667,39
45177,39
47818,39
41609,39
99657,39
87099,39
35623,39
45548,40
34536,40
53905,40
16127,40
13292,40
34445,40
16378,40
90608,40
73384,40
82617,40
1586,40
72566,40
95431,40
70395,40
85544,40
13529,40
46489,40
96476,40
4350,40
65133,40
49034,40
3875,40
437,40
5747,40
74166,40
56813,40
50985,40
54628,40
24423,40
18335,40
8977,40
48898,40
40634,41
81545,41
32250,41
48291,41
10776,41
65250,41
54663,41
37853,41
2817,41
32707,41
57425,41
79734,41
5961,41
871,41
78765,41
61931,41
81833,41
17035,41
81680,41
59607,41
57516,41
259,41
17620,41
14998,41
51952,41
7120,41
24738,41
95915,41
3449,41
265,41
32019,41
71732,41
46114,42
69801,42
95500,42
32652,42
8823,42
80585,42
99045,42
48137,42
36743,42
37350,42
43803,42
36221,42
69551,42
99817,42
30666,42
41009,42
76687,42
83738,42
31189,42
51934,42
32077,42
2558,42
34128,42
13399,42
50096,42
79206,42
26323,42
95318,42
77844,42
83933,42
87993,42
94146,42
3160,42
30600,42
52163,42
4609,42
73908,42
70508,42
50980,42
36482,42
88707,42
78992,42
33982,42
68749,43
79051,43
84790,43
53162,43
75335,43
89512,43
76587,43
62098,43
35000,43
80104,43
97390,43
37535,43
20132,43
56142,43
47734,43
52292,43
61286,43
24840,43
16219,43
88185,43
26724,43
6397,43
13933,43
8923,43
74617,43
37256,43
30604,43
85105,43
66885,43
91724,43
23845,43
63078,43
75406,43
42753,43
67714,43
59887,43
97369,43
61728,43
90315,43
73211,43
2491,43
46279,43
20615,43
99873,43
72565,43
22299,43
4442,43
12584,43
28619,44
48487,44
38377,44
14128,44
89102,44
79405,44
98765,44
17220,44
67459,44
18770,44
23111,44
63332,44
49776,44
17942,44
44379,44
52473,44
48381,44
41952,44
96418,44
84979,44
13199,44
67754,44
16839,44
79898,44
21577,44
16110,44
58884,44
40467,44
65986,44
15415,44
15921,44
46698,44
3094,44
67399,45
3811,45
85652,45
42497,45
72618,45
60325,45
82799,45
15822,45
90610,45
46492,45
58386,45
18499,45
37464,45
31089,45
6674,45
29159,45
42861,45
30813,45
9920,45
34357,45
22459,45
32559,45
74455,45
88551,45
83134,45
66822,45
52945,45
15994,45
6886,45
82907,45
84780,45
45102,45
47113,45
3568,45
61557,45
70485,46
24651,46
78655,46
76867,46
85892,46
40483,46
71802,46
40699,46
67084,46
3291,46
33802,46
50971,46
97542,46
30343,46
74115,46
210,46
43489,46
95893,46
60963,46
58905,46
67054,46
18646,46
4397,46
18069,46
79184,46
81330,46
92022,46
70398,46
18306,46
62679,46
86072,47
53687,47
60178,47
79946,47
31649,47
88739,47
14735,47
33761,47
99728,47
549,47
53192,47
10281,47
70092,47
53295,47
52557,47
50560,47
50719,47
39421,47
47094,47
92993,47
1386,47
56601,47
21122,47
95928,47
51824,47
56404,47
3490,47
82857,47
34450,47
86666,47
91299,47
93291,47
14506,48
13634,48
16677,48
44091,48
86546,48
22189,48
95070,48
41335,48
82458,48
5646,48
3509,48
42815,48
12452,48
26183,48
40632,48
27065,48
19811,48
5070,48
5601,48
49336,48
72367,48
46315,48
902,48
11979,48
75281,48
86943,48
22428,48
56339,48
41168,48
18503,48
65070,48
19826,48
4505,48
8420,48
91300,48
52491,48
62561,48
7768,48
57187,48
52518,48
76106,48
6159,48
23224,48
62107,48
44975,48
25014,48
25604,48
83608,48
750,48
32574,48
37984,48
54345,48
49556,48
46250,49
47350,49
96169,49
29302,49
45574,49
81053,49
35577,49
60103,49
54840,49
51906,49
58734,49
26562,49
26560,49
81080,49
19107,49
1531,49
39474,49
17812,49
51015,49
83752,49
19246,49
50783,49
40056,49
91212,49
12274,49
52026,49
69017,49
69218,49
87387,49
65003,49
91134,49
77950,49
89513,49
80685,49
29095,49
92698,49
63403,49
48694,49
59708,49
1131,49
85227,49
11870,49
64806,50
26691,50
87590,50
66248,50
83583,50
67713,50
85553,50
53849,50
11288,50
14066,50
6205,50
28164,50
74696,50
27363,50
15808,50
45338,50
54400,50
34,50
99260,50
34094,50
64903,50
30297,50
53958,50
87884,50
16743,50
13295,51
67669,51
79233,51
36988,51
69236,51
60361,51
16271,51
48153,51
19998,51
81222,51
4730,51
13601,51
70785,51
60581,51
5142,51
87025,51
43343,51
25467,51
96477,51
50622,51
51220,51
81342,51
523,51
71796,51
69133,51
5056,51
66262,51
31394,51
63967,51
92271,51
97834,51
89280,51
22985,51
90772,51
15566,51
81099,51
1969,52
80507,52
16204,52
10394,52
74250,52
19653,52
49224,52
51023,52
3332,52
30689,52
92169,52
3982,52
67256,52
66331,52
97693,52
42169,52
2630,52
56543,52
17387,52
12148,52
82224,52
95922,52
80335,52
72767,52
32894,52
54225,52
72665,52
20020,52
50625,52
72269,52
50920,52
53087,52
93551,53
18863,53
832,53
1083,53
11903,53
6900,53
69075,53
59570,53
50240,53
88235,53
16967,53
92658,53
45053,53
40564,53
10925,53
19311,53
24483,53
8677,53
43978,53
9340,53
32852,53
28063,53
74953,53
80191,53
84884,53
21844,53
81554,53
54774,53
82311,53
41259,53
76784,54
85586,54
98359,54
71591,54
3222,54
31132,54
62201,54
96738,54
84208,54
25131,54
92019,54
51240,54
96802,54
9479,54
97751,54
1606,54
11965,54
68363,54
65540,54
12499,54
69930,54
19407,54
13486,54
8232,54
88348,54
58215,54
54028,54
42945,54
56194,54
18563,54
8534,54
18247,54
26816,54
21290,55
18131,55
6076,55
33217,55
12396,55
86306,55
24834,55
84192,55
78577,55
24409,55
99415,55
79581,55
48717,55
95062,55
153,55
83908,55
33832,55
58300,55
64345,55
74871,55
46534,55
63949,55
18269,55
26857,55
8106,55
79164,55
73311,55
26482,55
75736,55
49288,55
24745,55
52098,55
1561,55
83757,55
54272,55
63927,55
43871,55
89578,55
96305,55
56388,55
81865,55
20612,55
31177,55
37799,55
6089,55
7072,55
75436,56
62675,56
4555,56
62252,56
85875,56
10522,56
13081,56
59457,56
62404,56
59975,56
1300,56
26858,56
66074,56
21183,56
36989,56
36802,56
75166,56
15678,56
82739,56
72741,56
70998,56
33267,56
56857,56
4093,56
45824,56
63286,56
18378,57
94145,57
98938,57
76485,57
77718,57
59183,57
90500,57
25956,57
89363,57
41107,57
58124,57
65959,57
78883,57
24764,57
76118,57
1088,57
45693,57
98809,57
95407,57
59820,57
7015,57
21901,57
60,57
95567,57
98982,57
77056,57
31138,57
72922,57
95769,57
35848,57
33805,57
37293,57
95491,57
88316,57
30245,58
43040,58
87323,58
57804,58
480,58
18764,58
95925,58
35216,58
74087,58
43876,58
39155,58
9788,58
22949,58
8641,58
34296,58
15601,58
24424,58
19721,58
24654,58
77832,58
59078,58
41003,58
28816,58
91508,58
50360,58
71021,58
26076,58
89219,58
4025,58
40040,58
5402,58
89011,58
45426,58
76124,58
83104,58
91102,58
64846,58
24606,59
91727,59
91326,59
4957,59
94309,59
44135,59
69734,59
57143,59
15948,59
42731,59
92773,59
33041,59
666,59
23354,59
93107,59
10908,59
43893,59
9254,59
81556,59
83047,59
54099,59
7077,59
77323,59
5461,59
94925,59
66214,59
98610,59
86069,59
36367,59
46142,59
45063,59
37020,59
59181,59
11627,59
26203,59
33297,59
21905,59
92383,59
91941,59
27212,59
66716,59
70319,59
14273,59
58747,59
52032,59
85439,60
43931,60
37185,60
41541,60
66169,60
77914,60
83722,60
70481,60
42864,60
44493,60
76579,60
42383,60
23870,60
94104,60
62454,60
96432,60
33750,60
62360,60
47508,60
13400,60
46445,60
95939,60
77482,60
30448,60
57712,60
54643,60
89277,60
80564,60
31224,60
76556,60
64558,60
89150,60
76695,60
20572,60
64325,60
36795,60
9518,60
88734,60
4293,60
11951,60
18785,60
6108,60
24737,60
8259,60
85597,61
54232,61
47075,61
6915,61
63988,61
63232,61
75053,61
4740,61
39332,61
38573,61
76618,61
67350,61
51544,61
66356,61
63971,61
68603,61
95703,61
23815,61
30660,61
58338,61
94455,61
14659,61
65688,61
96274,61
1241,61
62605,61
74169,61
75556,61
42734,61
80382,61
53558,61
90984,61
6669,61
6441,61
27135,62
99813,62
96426,62
82251,62
31662,62
28836,62
64620,62
26777,62
46938,62
9058,62
69513,62
24858,62
19761,62
47399,62
6365,62
21955,62
93431,62
10145,62
24331,62
50378,62
13551,62
62630,62
85124,62
77727,62
82372,62
5649,62
54068,62
71660,62
21821,62
2216,62
50610,62
80761,63
90939,63
87870,63
52617,63
79198,63
27264,63
55755,63
77104,63
27668,63
49375,63
78514,63
37521,63
13682,63
1018,63
56123,63
10027,63
40920,63
56472,63
33820,63
98708,63
65962,63
66159,63
69488,63
3463,63
36135,63
45211,63
74610,63
17317,63
70393,63
5498,63
75752,63
61363,63
59282,63
33971,63
9949,63
95645,63
98826,63
61425,64
91629,64
74475,64
39160,64
6926,64
62631,64
88756,64
86260,64
79885,64
27897,64
49105,64
56812,64
14072,64
75969,64
5796,64
83781,64
91786,64
48271,64
94702,64
15617,64
92887,64
5398,64
98001,64
68990,64
89180,64
84808,64
72697,64
91244,64
87083,64
64945,64
59134,64
16167,64
34326,64
95804,65
12125,65
36143,65
84712,65
1768,65
98744,65
87100,65
14248,65
41844,65
58017,65
57823,65
92977,65
1435,65
59652,65
23356,65
49737,65
4095,65
85020,65
73696,65
45734,65
40777,65
55620,65
8588,65
48416,65
71351,65
64420,65
49197,65
318,65
64792,65
95805,65
15895,65
17412,65
89958,66
44453,66
43477,66
46644,66
46204,66
25789,66
40048,66
6936,66
57789,66
58450,66
85542,66
61565,66
80698,66
21273,66
78711,66
74207,66
99248,66
62119,66
4994,66
21274,66
42116,66
68473,66
62594,66
92083,66
13125,66
44308,66
66768,66
49929,66
3752,66
36290,66
91840,66
99790,66
2728,66
23818,66
27756,66
48280,66
86758,67
89035,67
1687,67
97459,67
68442,67
81771,67
33369,67
66084,67
93238,67
7339,67
26548,67
9325,67
40799,67
38253,67
79218,67
98496,67
63836,67
74047,67
99121,67
97320,67
75649,67
19948,67
22075,67
17288,67
97076,67
48393,67
31119,67
93180,67
90426,67
9987,67
93556,67
75518,67
45033,67
32393,68
69346,68
34008,68
69134,68
92173,68
67505,68
10602,68
95383,68
31955,68
66279,68
4830,68
72797,68
98548,68
66056,68
91681,68
66413,68
94390,68
95023,68
63639,68
48440,68
97586,68
99829,68
39171,68
2414,68
16398,68
47946,68
63889,68
86105,68
77360,68
21884,68
63057,68
17282,68
33811,69
33632,69
36172,69
18065,69
23211,69
35601,69
31616,69
31891,69
51782,69
99649,69
68785,69
97897,69
56067,69
29189,69
25884,69
46011,69
13472,69
11355,69
75192,69
50704,69
47751,69
418,69
2918,69
36923,69
51342,69
23768,69
67175,70
66752,70
82463,70
15600,70
2188,70
16808,70
49463,70
77706,70
37050,70
95151,70
19369,70
46894,70
41041,70
89585,70
82737,70
10637,70
74215,70
67830,70
92789,70
99776,70
36120,70
43450,70
50831,70
10190,70
23936,70
21012,70
56899,70
56931,70
77062,71
27991,71
40218,71
39279,71
76708,71
29046,71
37281,71
40494,71
27126,71
74876,71
39394,71
36040,71
85314,71
31172,71
72945,71
83166,71
2541,71
20597,71
20155,71
85012,71
90715,71
96698,71
74432,71
10017,71
35691,71
38516,71
49039,71
59603,71
22979,71
3353,71
46180,71
73117,71
1136,71
42930,71
33360,71
99430,72
82953,72
62129,72
49325,72
29745,72
15774,72
67184,72
55423,72
62936,72
93543,72
50160,72
82937,72
72380,72
35293,72
1108,72
24143,72
89655,72
78008,72
77194,72
56493,72
79672,72
95458,72
50692,72
1510,72
21636,73
65626,73
4921,73
52498,73
54776,73
28905,73
90997,73
85774,73
12564,73
3393,73
85945,73
44026,73
94651,73
83602,73
94553,73
7459,73
83638,73
43822,73
43344,73
68547,73
81450,73
76841,73
83341,73
48376,73
34025,73
63413,73
131,73
33978,73
76321,73
7901,73
61487,73
58296,74
28578,74
86669,74
27450,74
93147,74
82581,74
79320,74
84764,74
42711,74
99228,74
69216,74
16716,74
54317,74
89106,74
36521,74
15384,74
30949,74
314,74
92646,74
85534,74
7510,74
25753,74
19469,74
21532,74
33219,74
83035,74
47082,74
29960,74
36136,74
13342,74
53679,74
47074,74
11860,74
22114,74
99521,74
67854,74
73182,74
64621,74
71876,74
34932,74
52459,74
84198,74
58540,74
11027,75
24066,75
82854,75
38980,75
58965,75
76272,75
88570,75
43235,75
47098,75
17299,75
14359,75
28015,75
52995,75
39533,75
70874,75
31492,75
66285,75
20907,75
27334,75
7760,75
74382,75
98132,75
84861,75
46355,75
51763,75
84135,75
40501,75
81191,75
27517,75
87961,76
51033,76
96651,76
18327,76
80301,76
8197,76
64016,76
76316,76
68464,76
776,76
11081,76
75861,76
15198,76
58455,76
88013,76
14944,76
56655,76
26984,76
69905,76
70113,76
97612,76
61882,76
28088,76
66970,76
62264,76
96986,76
59568,76
60758,76
8795,77
4111,77
11863,77
38479,77
40256,77
96173,77
8848,77
39713,77
81465,77
32,77
40714,77
47430,77
83689,77
85260,77
74602,77
92825,77
97101,77
21770,77
42329,77
44203,77
66621,77
64787,77
74141,77
78506,77
48995,77
45003,77
87247,77
89533,77
70880,77
12182,77
83763,77
65494,77
29823,77
91104,77
40116,77
15012,77
32287,77
62828,77
16426,77
67297,77
44920,77
38359,77
89019,77
31718,77
51599,77
78764,77
88696,77
70638,77
21721,78
61370,78
10538,78
82379,78
74012,78
75366,78
433,78
73087,78
29512,78
11348,78
11151,78
60007,78
93531,78
27250,78
32799,78
66371,78
5129,78
45719,78
44150,78
81110,78
71571,78
88927,78
62443,78
13500,78
82736,78
24385,78
14037,78
15932,78
69652,78
10699,78
42619,78
18981,78
43851,78
13454,78
1026,78
14739,78
24970,78
48136,78
54318,79
64165,79
70088,79
40569,79
19424,79
54414,79
83283,79
36621,79
1181,79
17440,79
4206,79
32055,79
65767,79
32771,79
79910,79
54494,79
5432,79
47923,79
80181,79
20857,79
18765,79
33653,79
62808,79
83114,79
54212,79
73759,79
78243,79
33402,79
57511,79
31115,79
49774,79
12549,79
82990,79
82785,79
